geo_unit,Solo Adult,Adult Couple,Adult multi-house,Adult with Children,Couple with Children,Adults with Children
TEMP016124,31,23,5,18,33,6
TEMP016125,27,25,13,22,26,4
TEMP016126,29,25,5,17,28,8
TEMP016127,30,30,8,17,30,4
TEMP016128,25,35,12,17,31,1
TEMP016129,32,23,4,22,30,8
TEMP016130,34,35,5,17,33,3
TEMP016131,32,33,8,20,31,5
TEMP016132,21,25,10,17,33,8
TEMP016133,25,22,11,23,27,7
TEMP016134,30,35,7,14,32,4
TEMP016135,33,24,5,18,32,5
TEMP016136,33,24,11,14,29,5
TEMP016137,33,29,8,18,25,6
TEMP016138,34,34,6,22,23,6
TEMP016139,25,26,5,23,30,6
TEMP016140,19,32,6,20,35,5
TEMP016141,23,33,11,16,34,4
TEMP016142,22,20,8,17,36,6
TEMP016143,32,25,9,19,30,4
TEMP016144,25,26,10,15,30,9
TEMP016145,31,23,8,22,28,7
TEMP016146,30,22,9,20,29,6
TEMP016147,26,31,4,8,36,9
TEMP016148,25,20,8,19,32,6
TEMP016149,27,19,6,14,34,10
TEMP016150,37,27,13,15,31,5
TEMP016151,22,22,9,22,31,7
TEMP016152,26,26,4,8,36,8
TEMP016153,34,26,5,20,35,1
TEMP016154,32,30,5,17,31,5
TEMP016155,44,30,8,19,27,5
TEMP016156,27,25,8,18,34,2
TEMP016157,35,18,9,20,34,3
TEMP016158,23,24,6,17,31,7
TEMP016159,30,28,8,16,32,3
TEMP016160,24,24,8,17,39,3
TEMP016161,35,21,9,19,32,2
TEMP016162,26,31,5,25,30,6
TEMP016163,22,23,13,18,32,6
TEMP016164,29,24,8,19,33,4
TEMP016165,22,27,13,18,30,8
TEMP016166,29,22,7,13,37,4
TEMP016167,25,27,9,14,31,8
TEMP016168,33,28,8,16,32,8
TEMP016169,22,21,12,16,35,6
TEMP016170,22,34,10,21,27,7
TEMP016171,28,29,10,14,34,4
TEMP016172,38,29,5,12,36,2
TEMP016173,34,22,8,19,30,4
TEMP016174,26,30,8,17,27,10
TEMP016175,34,31,3,18,29,7
TEMP016176,32,31,6,18,33,4
TEMP016177,27,34,9,13,33,5
TEMP016178,40,25,10,10,36,6
TEMP016179,25,21,10,14,33,7
TEMP016180,35,30,11,20,28,5
TEMP016181,28,25,7,13,39,3
TEMP016182,26,25,5,16,34,6
TEMP016183,28,26,12,20,35,2
TEMP016184,23,23,6,12,41,4
TEMP016185,26,28,11,10,35,5
TEMP016186,25,24,8,13,35,4
TEMP016187,35,22,5,20,33,4
TEMP016188,21,28,8,20,32,5
TEMP016189,42,34,9,17,26,3
TEMP016190,27,27,7,11,37,5
TEMP016191,23,24,11,16,36,7
TEMP016192,32,24,4,8,39,7
TEMP016193,36,26,9,21,27,7
TEMP016194,35,30,5,14,34,4
TEMP016195,24,24,10,14,37,3
TEMP016196,29,20,9,15,36,5
TEMP016197,32,23,7,19,36,4
TEMP016198,25,25,6,14,34,6
TEMP016199,24,26,6,17,32,7
TEMP016200,29,17,10,13,32,7
TEMP016201,25,31,6,25,29,4
TEMP016202,23,23,12,15,32,6
TEMP016203,23,28,6,12,37,5
TEMP016204,34,22,8,17,34,3
TEMP016205,26,29,9,21,32,3
TEMP016206,38,16,10,21,32,3
TEMP016207,36,22,8,11,32,9
TEMP016208,33,35,8,17,34,4
TEMP016209,42,24,7,25,31,6
TEMP016210,36,22,4,8,37,6
TEMP016211,24,28,11,14,33,5
TEMP016212,22,16,8,15,34,8
TEMP016213,29,26,11,11,35,6
TEMP016214,27,20,9,14,40,3
TEMP016215,22,24,8,6,40,7
TEMP016216,25,15,11,16,38,5
TEMP016217,47,30,4,22,29,6
TEMP016218,24,28,9,24,28,6
TEMP016219,42,24,4,17,31,8
TEMP016220,35,19,5,18,36,6
TEMP016221,39,26,3,22,33,5
TEMP016222,26,17,10,14,33,8
TEMP016223,31,20,9,12,32,6
TEMP016224,31,27,13,17,30,6
TEMP016225,35,26,7,14,36,4
TEMP016226,33,22,9,16,26,8
TEMP016227,37,23,13,18,26,7
TEMP016228,30,32,5,19,34,3
TEMP016229,35,25,9,21,28,5
TEMP016230,32,19,12,21,32,6
TEMP016231,31,24,7,22,30,6
TEMP016232,28,27,10,16,35,4
TEMP016233,41,28,5,21,28,7
TEMP016234,29,13,16,13,34,4
TEMP016235,26,26,8,15,34,5
TEMP016236,25,25,9,13,31,9
TEMP016237,31,24,7,19,30,8
TEMP016238,28,29,8,20,36,1
TEMP016239,33,30,5,17,33,5
TEMP016240,27,25,10,16,34,7
TEMP016241,34,23,12,16,33,5
TEMP016242,34,24,8,17,29,6
TEMP016243,14,20,9,9,33,12
TEMP016244,28,31,6,18,37,3
TEMP016245,24,19,8,15,35,7
TEMP016246,31,24,9,15,33,5
TEMP016247,29,23,9,16,33,8
TEMP016248,33,23,9,20,34,3
TEMP016249,25,24,10,16,35,6
TEMP016250,26,26,9,10,35,7
TEMP016251,36,20,9,20,35,3
TEMP016252,38,26,6,20,31,8
TEMP016253,23,25,11,19,32,7
TEMP016254,20,23,12,13,38,5
TEMP016255,26,26,9,19,31,6
TEMP016256,20,22,10,22,32,7
TEMP016257,36,23,7,14,38,7
TEMP016258,29,25,14,22,28,5
TEMP016259,16,31,6,16,37,4
TEMP016260,27,25,9,16,33,11
TEMP016261,37,23,7,17,31,6
TEMP016262,26,32,6,10,34,5
TEMP016263,24,32,10,15,33,7
TEMP016264,24,28,12,17,33,4
TEMP016265,31,27,11,16,31,9
TEMP016266,25,26,9,11,36,5
TEMP016267,34,21,11,13,36,5
TEMP016268,27,24,9,16,28,8
TEMP016269,34,25,7,12,33,7
TEMP016270,33,29,10,18,33,3
TEMP016271,28,30,8,18,33,4
TEMP016272,32,21,12,14,32,7
TEMP016273,37,19,10,19,31,3
TEMP016274,21,30,10,22,31,5
TEMP016275,36,24,9,14,30,6
TEMP016276,31,26,9,18,36,2
TEMP016277,31,30,6,14,33,6
TEMP016278,31,22,9,22,30,7
TEMP016279,32,25,9,15,32,5
TEMP016280,34,22,9,22,30,6
TEMP016281,30,32,5,17,33,6
TEMP016282,32,21,9,17,35,5
TEMP016283,26,20,12,16,29,5
TEMP016284,31,29,9,23,23,5
TEMP016285,41,15,9,18,27,12
TEMP016286,29,25,11,13,28,7
TEMP016287,28,17,11,14,36,6
TEMP016288,19,35,8,17,32,7
TEMP016289,43,25,6,22,29,5
TEMP016290,33,24,4,18,34,6
TEMP016291,21,23,11,18,36,3
TEMP016292,25,30,14,21,28,4
TEMP016293,28,26,9,13,39,5
TEMP016294,31,25,10,11,38,4
TEMP016295,28,23,7,12,34,9
TEMP016296,26,25,10,16,33,5
TEMP016297,27,22,10,20,30,5
TEMP016298,29,17,9,23,32,7
TEMP016299,28,23,8,9,41,2
TEMP016300,34,26,6,16,35,5
TEMP016301,34,31,4,17,35,4
TEMP016302,32,22,8,24,27,7
TEMP016303,31,21,9,23,27,7
TEMP016304,28,28,6,23,28,6
TEMP016305,39,32,5,19,34,2
TEMP016306,26,15,13,18,33,8
TEMP016307,25,27,7,12,37,6
TEMP016308,24,22,10,21,32,5
TEMP016309,26,23,9,12,33,10
TEMP016310,33,25,9,24,26,5
TEMP016311,30,27,7,13,35,6
TEMP016312,23,30,7,18,32,4
TEMP016313,20,15,12,11,39,8
TEMP016314,31,28,7,22,28,3
TEMP016315,25,23,9,15,35,4
TEMP016316,28,28,11,20,28,5
TEMP016317,24,20,8,18,30,8
TEMP016318,21,25,8,21,30,8
TEMP016319,37,23,7,14,34,8
TEMP016320,28,24,9,25,28,5
TEMP016321,36,33,8,21,27,5
TEMP016322,28,21,9,16,33,7
TEMP016323,36,30,4,24,30,5
TEMP016324,26,24,11,12,41,1
TEMP016325,23,23,10,18,31,6
TEMP016326,23,26,8,10,35,8
TEMP016327,28,30,10,19,30,7
TEMP016328,30,25,9,14,35,5
TEMP016329,26,26,8,17,31,4
TEMP016330,31,34,4,16,33,5
TEMP016331,27,30,6,18,34,4
TEMP016332,22,28,12,14,32,6
TEMP016333,23,23,8,13,33,10
TEMP016334,16,33,8,13,31,9
TEMP016335,21,23,8,18,32,8
TEMP016336,28,28,8,19,29,7
TEMP016337,33,15,13,20,31,5
TEMP016338,39,24,12,20,25,8
TEMP016339,33,30,5,13,34,5
TEMP016340,30,24,8,20,31,4
TEMP016341,39,23,10,14,30,6
TEMP016342,35,24,13,21,29,5
TEMP016343,34,31,8,13,39,2
TEMP016344,34,28,8,16,29,8
TEMP016345,19,20,11,15,37,5
TEMP016346,29,24,8,12,39,7
TEMP016347,29,22,7,21,29,7
TEMP016348,34,23,7,17,38,5
TEMP016349,21,26,9,16,30,7
TEMP016350,33,27,6,18,33,3
TEMP016351,39,27,3,10,40,3
TEMP016352,42,20,6,14,37,5
TEMP016353,29,12,8,24,30,6
TEMP016354,33,19,9,16,36,4
TEMP016355,30,26,8,17,36,2
TEMP016356,30,22,11,21,24,8
TEMP016357,34,25,8,15,33,4
TEMP016358,24,21,7,15,36,4
TEMP016359,19,18,13,19,29,6
TEMP016360,25,24,8,26,26,6
TEMP016361,36,23,8,14,40,1
TEMP016362,24,26,8,13,39,4
TEMP016363,3,6,3,2,10,1
TEMP016364,12,2,1,3,7,4
TEMP016365,10,7,1,4,8,1
TEMP016366,6,5,1,3,8,2
TEMP016367,15,2,0,6,7,1
TEMP016368,10,3,4,1,8,1
TEMP016369,12,4,1,8,3,3
TEMP016370,1,3,5,4,8,1
TEMP016371,4,7,2,1,9,2
TEMP016372,6,3,0,4,10,2
TEMP016373,10,4,3,0,11,1
TEMP016374,5,6,3,3,9,2
TEMP016375,7,7,3,7,6,0
TEMP016376,13,6,1,4,8,0
TEMP016377,5,3,1,2,10,2
TEMP016378,16,5,2,5,6,1
TEMP016379,3,5,2,2,10,1
TEMP016380,5,5,3,4,7,1
TEMP016381,10,5,1,5,6,2
TEMP016382,4,2,5,6,8,1
TEMP016383,6,5,3,3,10,0
TEMP016384,5,10,1,3,9,0
TEMP016385,6,7,2,4,9,0
TEMP016386,8,9,2,5,8,0
TEMP016387,5,4,1,2,10,1
TEMP016388,7,6,1,2,9,1
TEMP016389,9,3,2,7,8,2
TEMP016390,3,10,2,4,8,0
TEMP016391,5,9,0,3,8,2
TEMP016392,11,7,1,3,10,0
TEMP016393,9,8,0,3,11,0
TEMP016394,4,4,5,3,7,1
TEMP016395,6,6,3,5,8,1
TEMP016396,7,4,4,1,11,1
TEMP016397,14,7,0,3,5,3
TEMP016398,11,7,1,6,4,2
TEMP016399,9,6,1,2,10,0
TEMP016400,8,7,1,5,8,1
TEMP016401,9,4,2,1,11,1
TEMP016402,8,6,2,2,9,0
TEMP016403,3,6,2,5,8,1
TEMP016404,8,7,0,3,11,1
TEMP016405,6,5,4,4,7,2
TEMP016406,10,7,0,5,6,2
TEMP016407,9,4,3,4,9,0
TEMP016408,5,9,2,2,11,1
TEMP016409,6,3,4,1,9,2
TEMP016410,7,8,0,5,6,2
TEMP016411,14,5,2,5,4,2
TEMP016412,9,6,0,3,8,2
TEMP016413,7,6,2,6,6,2
TEMP016414,6,12,1,2,7,1
TEMP016415,7,8,2,1,11,1
TEMP016416,12,4,4,4,5,1
TEMP016417,9,4,1,5,5,3
TEMP016418,8,2,2,6,7,1
TEMP016419,8,6,2,6,5,1
TEMP016420,3,5,3,7,4,3
TEMP016421,11,4,1,4,10,0
TEMP016422,4,5,3,5,8,1
TEMP016423,6,5,2,2,10,1
TEMP016424,5,8,1,4,7,2
TEMP016425,7,7,2,1,9,1
TEMP016426,5,6,3,3,7,1
TEMP016427,9,5,2,2,8,1
TEMP016428,8,7,2,7,5,2
TEMP016429,6,4,3,2,10,0
TEMP016430,5,7,3,4,6,3
TEMP016431,6,4,1,2,10,1
TEMP016432,6,5,3,6,7,2
TEMP016433,4,5,2,9,7,0
TEMP016434,5,8,3,6,9,0
TEMP016435,6,3,2,5,6,2
TEMP016436,5,7,4,5,5,1
TEMP016437,12,8,3,3,5,1
TEMP016438,9,5,2,3,9,0
TEMP016439,6,6,2,5,7,2
TEMP016440,4,6,2,3,6,4
TEMP016441,7,8,4,5,4,2
TEMP016442,4,11,2,5,7,1
TEMP016443,6,8,2,2,8,1
TEMP016444,7,3,2,3,10,1
TEMP016445,6,5,4,6,7,0
TEMP016446,7,3,2,3,12,0
TEMP016447,4,7,1,2,10,2
TEMP016448,3,5,4,4,9,1
TEMP016449,3,9,1,4,5,3
TEMP016450,11,3,2,2,8,2
TEMP016451,9,6,5,1,10,0
TEMP016452,6,10,2,4,8,0
TEMP016453,5,1,5,7,7,1
TEMP016454,6,4,3,3,8,2
TEMP016455,12,7,0,4,9,1
TEMP016456,6,9,1,7,5,1
TEMP016457,8,5,1,4,6,4
TEMP016458,9,7,2,3,7,1
TEMP016459,8,6,2,1,7,2
TEMP016460,7,9,2,2,9,1
TEMP016461,7,5,2,3,8,1
TEMP016462,6,4,1,3,10,1
TEMP016463,8,9,1,4,8,0
TEMP016464,9,6,3,5,6,1
TEMP016465,8,9,0,7,8,0
TEMP016466,6,8,2,5,6,2
TEMP016467,5,2,3,3,8,2
TEMP016468,7,3,1,3,12,0
TEMP016469,10,10,2,3,6,1
TEMP016470,8,9,1,4,8,2
TEMP016471,3,5,4,7,7,0
TEMP016472,10,4,1,2,9,1
TEMP016473,3,3,3,6,9,0
TEMP016474,8,6,3,4,9,0
TEMP016475,14,5,1,3,9,0
TEMP016476,3,3,0,3,5,6
TEMP016477,10,8,0,5,8,2
TEMP016478,13,3,2,3,9,2
TEMP016479,9,2,0,1,10,3
TEMP016480,2,4,3,5,7,3
TEMP016481,4,6,1,4,9,2
TEMP016482,6,5,1,5,7,2
TEMP016483,3,7,2,2,8,3
TEMP016484,5,8,1,1,8,2
TEMP016485,7,9,3,3,8,1
TEMP016486,9,8,1,2,10,0
TEMP016487,11,7,0,3,8,1
TEMP016488,9,4,1,6,9,0
TEMP016489,10,8,2,1,7,3
TEMP016490,12,4,1,2,9,1
TEMP016491,15,4,1,1,8,2
TEMP016492,9,6,1,3,6,4
TEMP016493,10,6,0,6,9,0
TEMP016494,6,8,2,6,7,1
TEMP016495,8,5,2,1,8,2
TEMP016496,6,4,5,7,8,0
TEMP016497,3,8,2,5,5,2
TEMP016498,11,10,1,2,8,0
TEMP016499,11,2,3,1,9,2
TEMP016500,5,9,1,2,7,3
TEMP016501,14,2,1,4,7,3
TEMP016502,6,10,0,5,10,0
TEMP016503,6,7,0,2,11,0
TEMP016504,5,7,2,3,10,0
TEMP016505,6,9,2,5,4,2
TEMP016506,10,7,2,4,8,0
TEMP016507,8,8,2,6,6,1
TEMP016508,4,8,1,3,7,2
TEMP016509,8,3,1,3,8,3
TEMP016510,6,4,2,5,8,1
TEMP016511,10,5,2,3,8,2
TEMP016512,9,6,3,4,10,0
TEMP016513,6,10,0,2,9,1
TEMP016514,12,5,1,9,5,0
TEMP016515,4,8,1,2,10,1
TEMP016516,7,8,1,7,6,1
TEMP016517,4,6,1,6,9,0
TEMP016518,5,4,3,4,8,1
TEMP016519,5,6,4,1,10,0
TEMP016520,2,6,3,7,7,0
TEMP016521,3,10,2,4,7,1
TEMP016522,5,5,4,3,8,3
TEMP016523,5,5,3,6,8,0
TEMP016524,8,6,2,2,8,1
TEMP016525,8,7,1,4,7,1
TEMP016526,3,4,4,4,4,3
TEMP016527,7,6,1,4,9,3
TEMP016528,3,3,1,4,8,2
TEMP016529,3,5,4,2,8,2
TEMP016530,7,8,1,5,7,2
TEMP016531,11,9,1,3,9,0
TEMP016532,6,3,2,7,7,1
TEMP016533,3,9,1,2,8,5
TEMP016534,5,6,3,6,7,1
TEMP016535,9,5,2,3,10,0
TEMP016536,6,2,5,3,6,2
TEMP016537,12,6,1,2,8,1
TEMP016538,10,4,2,3,5,3
TEMP016539,7,5,0,4,8,2
TEMP016540,4,7,3,3,9,2
TEMP016541,3,7,1,4,8,1
TEMP016542,9,6,3,5,5,1
TEMP016543,4,4,1,4,9,2
TEMP016544,10,3,1,4,6,3
TEMP016545,3,6,3,4,6,3
TEMP016546,4,5,1,5,10,1
TEMP016547,2,3,4,1,10,2
TEMP016548,13,9,0,1,9,1
TEMP016549,12,3,3,5,8,0
TEMP016550,7,4,1,5,9,0
TEMP016551,9,8,2,2,10,0
TEMP016552,10,7,3,3,8,0
TEMP016553,3,9,0,5,8,2
TEMP016554,3,5,3,5,9,1
TEMP016555,8,7,1,4,7,1
TEMP016556,11,10,0,4,5,2
TEMP016557,8,5,1,5,9,0
TEMP016558,6,8,1,7,6,2
TEMP016559,5,8,4,6,7,0
TEMP016560,5,4,2,9,5,2
TEMP016561,4,4,4,3,9,2
TEMP016562,8,9,2,3,9,1
TEMP016563,6,4,2,2,7,4
TEMP016564,7,5,2,5,5,2
TEMP016565,6,6,2,1,10,1
TEMP016566,9,6,2,5,7,0
TEMP016567,8,8,3,0,9,0
TEMP016568,5,5,2,2,8,2
TEMP016569,8,10,3,5,6,0
TEMP016570,10,6,2,4,6,1
TEMP016571,13,5,2,2,8,2
TEMP016572,2,9,1,8,7,1
TEMP016573,8,8,1,3,9,0
TEMP016574,4,5,5,6,7,0
TEMP016575,5,6,3,6,7,0
TEMP016576,7,4,3,1,9,2
TEMP016577,2,6,2,2,11,0
TEMP016578,7,5,3,1,9,1
TEMP016579,6,5,3,4,6,2
TEMP016580,6,4,1,3,9,2
TEMP016581,6,7,2,5,4,3
TEMP016582,6,9,3,4,5,1
TEMP016583,3,7,3,8,7,0
TEMP016584,5,5,1,5,5,3
TEMP016585,4,2,2,4,7,2
TEMP016586,10,4,1,3,9,1
TEMP016587,8,8,2,4,6,2
TEMP016588,4,7,0,2,10,2
TEMP016589,3,9,1,6,6,2
TEMP016590,3,10,1,3,6,3
TEMP016591,4,8,5,2,6,2
TEMP016592,4,3,2,4,9,1
TEMP016593,13,4,1,1,9,1
TEMP016594,9,4,2,1,8,2
TEMP016595,7,6,3,1,9,0
TEMP016596,3,5,3,4,8,1
TEMP016597,13,4,2,2,8,2
TEMP016598,8,8,1,5,8,1
TEMP016599,7,5,2,4,8,1
TEMP016600,9,5,2,7,6,2
TEMP016601,8,7,0,2,4,5
TEMP016602,2,5,1,4,10,2
TEMP016603,4,8,0,6,6,3
TEMP016604,13,8,0,2,9,1
TEMP016605,7,8,3,6,8,0
TEMP016606,9,5,1,4,10,1
TEMP016607,7,2,3,4,6,3
TEMP016608,10,6,1,2,10,1
TEMP016609,4,3,3,5,11,0
TEMP016610,13,5,1,5,5,2
TEMP016611,5,10,0,6,9,0
TEMP016612,6,5,2,6,8,1
TEMP016613,14,11,0,3,8,0
TEMP016614,8,4,4,4,4,3
TEMP016615,7,2,4,7,6,2
TEMP016616,1,6,3,2,8,2
TEMP016617,9,10,0,4,9,0
TEMP016618,4,3,3,6,7,3
TEMP016619,4,7,2,4,6,3
TEMP016620,5,5,0,2,11,1
TEMP016621,5,3,2,3,6,3
TEMP016622,8,6,3,5,6,1
TEMP016623,10,7,4,5,5,0
TEMP016624,6,4,4,4,9,0
TEMP016625,11,6,0,3,10,1
TEMP016626,6,7,2,4,8,0
TEMP016627,6,4,2,5,7,2
TEMP016628,15,5,0,5,8,0
TEMP016629,7,7,1,4,5,3
TEMP016630,4,4,4,2,7,2
TEMP016631,7,4,1,4,10,0
TEMP016632,8,2,3,4,8,2
TEMP016633,6,5,1,5,8,1
TEMP016634,4,4,2,5,5,4
TEMP016635,5,4,1,3,7,3
TEMP016636,6,12,1,3,11,0
TEMP016637,7,4,1,2,8,2
TEMP016638,5,10,2,4,8,2
TEMP016639,5,7,2,5,7,2
TEMP016640,12,11,0,3,8,0
TEMP016641,8,9,0,5,8,0
TEMP016642,3,4,4,3,9,2
TEMP016643,8,5,0,4,8,2
TEMP016644,3,3,3,5,8,1
TEMP016645,11,6,1,5,5,2
TEMP016646,11,4,0,2,7,3
TEMP016647,7,8,1,2,8,1
TEMP016648,4,6,3,2,9,0
TEMP016649,9,5,1,3,8,1
TEMP016650,16,5,1,5,8,1
TEMP016651,7,4,4,1,8,2
TEMP016652,8,5,3,5,7,0
TEMP016653,10,9,1,3,8,3
TEMP016654,6,6,1,0,11,1
TEMP016655,3,5,3,4,9,2
TEMP016656,12,4,3,5,6,2
TEMP016657,5,6,0,2,11,1
TEMP016658,10,6,2,3,8,1
TEMP016659,10,7,1,2,8,2
TEMP016660,11,6,1,6,8,0
TEMP016661,15,3,2,3,8,1
TEMP016662,6,6,2,3,9,2
TEMP016663,3,7,2,3,7,3
TEMP016664,7,7,1,2,9,1
TEMP016665,6,5,2,4,7,2
TEMP016666,9,3,1,2,8,3
TEMP016667,10,5,2,6,6,1
TEMP016668,5,7,2,2,9,2
TEMP016669,8,6,1,3,11,0
TEMP016670,11,6,0,4,8,1
TEMP016671,10,4,3,3,8,1
TEMP016672,6,8,0,6,7,2
TEMP016673,8,4,4,4,7,1
TEMP016674,2,6,2,6,7,3
TEMP016675,12,8,0,4,9,1
TEMP016676,10,2,3,6,4,2
TEMP016677,5,11,0,6,5,2
TEMP016678,4,6,2,3,10,0
TEMP016679,7,4,3,5,8,0
TEMP016680,13,10,1,5,6,1
TEMP016681,4,11,2,3,5,2
TEMP016682,7,3,3,3,8,2
TEMP016683,6,7,1,8,6,1
TEMP016684,4,10,2,2,9,2
TEMP016685,9,9,0,4,6,2
TEMP016686,4,7,1,6,6,2
TEMP016687,8,5,2,6,6,1
TEMP016688,11,4,2,4,10,0
TEMP016689,2,8,2,1,12,0
TEMP016690,8,6,2,6,6,1
TEMP016691,5,7,1,3,10,1
TEMP016692,5,10,1,7,8,0
TEMP016693,5,6,4,2,9,1
TEMP016694,7,8,1,5,5,2
TEMP016695,10,5,3,4,8,0
TEMP016696,8,3,5,5,7,1
TEMP016697,7,3,2,1,11,0
TEMP016698,2,13,1,3,8,1
TEMP016699,4,7,1,2,6,5
TEMP016700,6,7,2,3,8,3
TEMP016701,7,3,2,4,8,2
TEMP016702,4,3,2,1,10,2
TEMP016703,8,3,2,5,9,0
TEMP016704,7,9,1,4,9,1
TEMP016705,10,9,1,8,6,1
TEMP016706,11,8,0,3,8,1
TEMP016707,4,4,5,3,8,0
TEMP016708,4,0,5,1,11,1
TEMP016709,3,10,0,6,6,2
TEMP016710,5,7,1,5,8,1
TEMP016711,7,3,4,3,10,0
TEMP016712,4,8,2,5,9,0
TEMP016713,8,8,3,6,6,1
TEMP016714,8,9,2,3,8,0
TEMP016715,13,1,1,3,11,1
TEMP016716,9,6,2,3,8,1
TEMP016717,5,8,0,4,9,1
TEMP016718,6,7,2,2,7,2
TEMP016719,5,6,1,4,8,1
TEMP016720,3,2,3,4,8,2
TEMP016721,8,8,0,9,5,2
TEMP016722,5,2,3,3,10,0
TEMP016723,4,9,0,6,9,0
TEMP016724,8,6,1,5,8,1
TEMP016725,7,6,3,6,7,1
TEMP016726,10,7,2,7,6,0
TEMP016727,7,7,2,5,8,1
TEMP016728,12,6,1,4,8,0
TEMP016729,5,5,2,4,7,2
TEMP016730,3,8,3,3,8,3
TEMP016731,6,5,3,5,9,0
TEMP016732,15,6,2,6,4,1
TEMP016733,3,5,2,5,9,0
TEMP016734,6,2,4,4,7,2
TEMP016735,4,6,4,5,5,4
TEMP016736,6,3,4,4,8,1
TEMP016737,8,8,2,3,9,1
TEMP016738,5,3,6,4,9,0
TEMP016739,11,5,4,2,8,1
TEMP016740,10,7,1,2,5,4
TEMP016741,6,7,2,0,10,2
TEMP016742,3,3,3,4,9,2
TEMP016743,2,4,2,4,10,1
TEMP016744,12,4,2,6,8,0
TEMP016745,6,6,2,4,7,1
TEMP016746,5,6,1,3,9,1
TEMP016747,11,6,1,2,8,1
TEMP016748,6,9,1,7,7,0
TEMP016749,12,11,1,2,8,0
TEMP016750,6,7,1,1,8,2
TEMP016751,8,12,0,1,9,1
TEMP016752,6,9,2,8,6,0
TEMP016753,4,8,2,3,7,1
TEMP016754,6,6,3,7,6,1
TEMP016755,5,6,2,2,10,0
TEMP016756,6,7,0,4,10,1
TEMP016757,6,9,2,3,6,3
TEMP016758,9,8,1,6,4,2
TEMP016759,6,6,2,3,7,2
TEMP016760,5,6,0,5,6,3
TEMP016761,3,3,4,3,6,3
TEMP016762,7,11,1,4,7,0
TEMP016763,6,5,3,8,5,1
TEMP016764,4,5,1,2,10,1
TEMP016765,8,2,4,1,11,0
TEMP016766,3,5,2,6,8,1
TEMP016767,3,7,2,3,8,2
TEMP016768,4,8,0,2,10,2
TEMP016769,11,5,1,6,7,2
TEMP016770,10,7,1,4,7,1
TEMP016771,6,1,2,3,9,1
TEMP016772,9,1,5,4,9,0
TEMP016773,5,7,2,3,8,2
TEMP016774,7,4,2,3,10,0
TEMP016775,6,5,3,3,7,2
TEMP016776,6,8,2,3,9,1
TEMP016777,1,10,2,3,9,2
TEMP016778,6,5,2,5,7,1
TEMP016779,8,8,1,7,6,0
TEMP016780,8,3,4,4,7,2
TEMP016781,9,6,2,4,7,1
TEMP016782,8,7,0,5,7,2
TEMP016783,8,4,4,6,5,2
TEMP016784,8,8,2,2,8,1
TEMP016785,9,7,1,3,6,4
TEMP016786,8,8,1,6,7,1
TEMP016787,2,5,4,3,6,2
TEMP016788,5,2,4,2,8,3
TEMP016789,6,6,1,7,6,1
TEMP016790,7,9,1,3,9,0
TEMP016791,10,5,1,5,7,1
TEMP016792,4,3,3,3,8,1
TEMP016793,6,2,3,3,13,0
TEMP016794,10,3,2,2,10,0
TEMP016795,7,7,3,5,7,1
TEMP016796,11,10,0,6,5,1
TEMP016797,3,6,2,5,7,1
TEMP016798,5,4,3,2,8,1
TEMP016799,1,7,1,4,7,2
TEMP016800,6,3,2,6,7,2
TEMP016801,7,8,1,2,8,2
TEMP016802,7,5,2,6,5,2
TEMP016803,8,9,3,4,7,0
TEMP016804,6,9,2,8,6,0
TEMP016805,5,7,2,1,10,1
TEMP016806,4,8,2,4,8,1
TEMP016807,4,7,3,0,9,3
TEMP016808,6,5,3,5,6,2
TEMP016809,9,8,0,1,11,0
TEMP016810,4,6,5,5,6,1
TEMP016811,8,10,2,6,5,1
TEMP016812,7,5,0,7,6,2
TEMP016813,5,4,1,1,10,2
TEMP016814,9,3,2,4,7,3
TEMP016815,4,3,4,1,8,2
TEMP016816,6,6,3,6,7,0
TEMP016817,8,4,2,5,9,0
TEMP016818,6,6,1,4,6,3
TEMP016819,6,4,2,3,5,4
TEMP016820,4,3,3,5,10,0
TEMP016821,4,4,4,10,6,0
TEMP016822,4,8,0,7,4,4
TEMP016823,7,8,2,5,6,1
TEMP016824,4,5,1,3,9,1
TEMP016825,5,5,2,2,9,2
TEMP016826,9,5,2,3,8,1
TEMP016827,4,7,1,5,8,1
TEMP016828,7,2,2,5,6,2
TEMP016829,7,5,2,5,9,0
TEMP016830,12,4,1,6,6,1
TEMP016831,7,10,3,1,9,1
TEMP016832,6,4,3,2,8,1
TEMP016833,7,8,2,2,8,2
TEMP016834,7,2,3,4,9,0
TEMP016835,4,11,2,4,6,2
TEMP016836,14,7,0,1,11,1
TEMP016837,7,7,2,3,8,2
TEMP016838,3,5,4,3,8,1
TEMP016839,2,5,6,3,7,1
TEMP016840,3,5,2,3,9,2
TEMP016841,5,8,1,4,8,1
TEMP016842,9,5,3,4,6,1
TEMP016843,11,6,1,2,8,1
TEMP016844,12,7,0,6,5,2
TEMP016845,5,7,2,6,7,0
TEMP016846,6,4,1,1,7,4
TEMP016847,9,7,1,3,8,2
TEMP016848,7,3,3,6,9,0
TEMP016849,7,7,2,5,8,0
TEMP016850,7,3,4,2,6,4
TEMP016851,3,5,2,5,8,1
TEMP016852,2,2,5,4,7,2
TEMP016853,8,4,2,5,6,2
TEMP016854,8,8,1,3,7,2
TEMP016855,5,3,3,5,8,2
TEMP016856,5,7,4,1,9,0
TEMP016857,9,5,1,5,7,1
