geo_unit,Adults with children,Adults only
TEMP015537,19.0,24.0
TEMP015538,22.0,17.0
TEMP015539,20.0,22.0
TEMP015540,22.0,18.0
TEMP015541,22.0,18.0
TEMP015542,24.0,13.0
TEMP015543,21.0,20.0
TEMP015544,20.0,23.0
TEMP015545,20.0,22.0
TEMP015546,22.0,17.0
TEMP015547,20.0,22.0
TEMP015548,22.0,18.0
TEMP015549,22.0,18.0
TEMP015550,21.0,20.0
TEMP015551,20.0,22.0
TEMP015552,20.0,23.0
TEMP015553,19.0,25.0
TEMP015554,22.0,18.0
TEMP015555,22.0,18.0
TEMP015556,20.0,22.0
TEMP015557,19.0,25.0
TEMP015558,21.0,20.0
TEMP015559,24.0,14.0
TEMP015560,23.0,15.0
TEMP015561,22.0,18.0
TEMP015562,22.0,18.0
TEMP015563,20.0,23.0
TEMP015564,23.0,16.0
TEMP015565,22.0,18.0
TEMP015566,22.0,17.0
TEMP015567,22.0,17.0
TEMP015568,20.0,22.0
TEMP015569,303.0,293.0
TEMP015570,20.0,22.0
TEMP015571,23.0,16.0
TEMP015572,19.0,24.0
TEMP015573,20.0,22.0
TEMP015574,21.0,20.0
TEMP015575,19.0,25.0
TEMP015576,21.0,20.0
TEMP015577,20.0,22.0
TEMP015578,23.0,15.0
TEMP015579,21.0,20.0
TEMP015580,20.0,22.0
TEMP015581,21.0,20.0
TEMP015582,24.0,13.0
TEMP015583,19.0,24.0
TEMP015584,21.0,19.0
TEMP015585,19.0,24.0
TEMP015586,20.0,22.0
TEMP015587,21.0,20.0
TEMP015588,19.0,24.0
TEMP015589,21.0,21.0
TEMP015590,20.0,23.0
TEMP015591,18.0,26.0
TEMP015592,21.0,20.0
TEMP015593,20.0,23.0
TEMP015594,23.0,16.0
TEMP015595,21.0,20.0
TEMP015596,18.0,26.0
TEMP015597,23.0,15.0
TEMP015598,20.0,22.0
TEMP015599,19.0,25.0
TEMP015600,20.0,22.0
TEMP015601,17.0,29.0
TEMP015602,23.0,15.0
TEMP015603,22.0,24.0
TEMP015604,43.0,51.0
TEMP015605,47.0,41.0
TEMP015606,44.0,49.0
TEMP015607,45.0,45.0
TEMP015608,46.0,44.0
TEMP015609,45.0,46.0
TEMP015610,43.0,51.0
TEMP015611,50.0,34.0
TEMP015612,47.0,41.0
TEMP015613,46.0,43.0
TEMP015614,45.0,46.0
TEMP015615,47.0,40.0
TEMP015616,47.0,40.0
TEMP015617,45.0,46.0
TEMP015618,46.0,43.0
TEMP015619,47.0,41.0
TEMP015620,47.0,41.0
TEMP015621,46.0,43.0
TEMP015622,47.0,40.0
TEMP015623,43.0,50.0
TEMP015624,42.0,53.0
TEMP015625,264.0,251.0
TEMP015626,46.0,43.0
TEMP015627,46.0,43.0
TEMP015628,46.0,44.0
TEMP015629,47.0,41.0
TEMP015630,46.0,44.0
TEMP015631,44.0,48.0
TEMP015632,43.0,50.0
TEMP015633,46.0,43.0
TEMP015634,41.0,54.0
TEMP015635,49.0,36.0
TEMP015636,45.0,46.0
TEMP015637,49.0,37.0
TEMP015638,44.0,48.0
TEMP015639,47.0,40.0
TEMP015640,46.0,43.0
TEMP015641,45.0,45.0
TEMP015642,44.0,48.0
TEMP015643,46.0,43.0
TEMP015644,46.0,43.0
TEMP015645,41.0,55.0
TEMP015646,45.0,46.0
TEMP015647,45.0,46.0
TEMP015648,47.0,41.0
TEMP015649,45.0,46.0
TEMP015650,45.0,46.0
TEMP015651,44.0,48.0
TEMP015652,46.0,43.0
TEMP015653,45.0,46.0
TEMP015654,48.0,39.0
TEMP015655,43.0,50.0
TEMP015656,45.0,46.0
TEMP015657,46.0,44.0
TEMP015658,48.0,39.0
TEMP015659,45.0,45.0
TEMP015660,47.0,40.0
TEMP015661,44.0,48.0
TEMP015662,43.0,50.0
TEMP015663,47.0,41.0
TEMP015664,47.0,41.0
TEMP015665,44.0,47.0
TEMP015666,48.0,38.0
TEMP015667,46.0,43.0
TEMP015668,46.0,43.0
TEMP015669,43.0,50.0
TEMP015670,43.0,51.0
TEMP015671,48.0,38.0
TEMP015672,48.0,38.0
TEMP015673,43.0,50.0
TEMP015674,46.0,43.0
TEMP015675,47.0,41.0
TEMP015676,47.0,41.0
TEMP015677,43.0,50.0
TEMP015678,46.0,43.0
TEMP015679,46.0,43.0
TEMP015680,43.0,50.0
TEMP015681,49.0,36.0
TEMP015682,45.0,45.0
TEMP015683,47.0,41.0
TEMP015684,46.0,43.0
TEMP015685,49.0,37.0
TEMP015686,47.0,41.0
TEMP015687,47.0,42.0
TEMP015688,41.0,54.0
TEMP015689,49.0,37.0
TEMP015690,44.0,49.0
TEMP015691,43.0,50.0
TEMP015692,47.0,42.0
TEMP015693,45.0,45.0
TEMP015694,46.0,43.0
TEMP015695,41.0,55.0
TEMP015696,47.0,41.0
TEMP015697,46.0,44.0
TEMP015698,44.0,48.0
TEMP015699,42.0,53.0
TEMP015700,45.0,46.0
TEMP015701,43.0,50.0
TEMP015702,43.0,51.0
TEMP015703,44.0,47.0
TEMP015704,46.0,44.0
TEMP015705,40.0,57.0
TEMP015706,46.0,43.0
TEMP015707,49.0,36.0
TEMP015708,51.0,32.0
TEMP015709,46.0,44.0
TEMP015710,46.0,43.0
TEMP015711,44.0,48.0
TEMP015712,44.0,47.0
TEMP015713,48.0,39.0
TEMP015714,41.0,39.0
TEMP015715,41.0,38.0
TEMP015716,44.0,32.0
TEMP015717,42.0,36.0
TEMP015718,40.0,40.0
TEMP015719,41.0,39.0
TEMP015720,41.0,37.0
TEMP015721,39.0,42.0
TEMP015722,41.0,38.0
TEMP015723,42.0,36.0
TEMP015724,41.0,38.0
TEMP015725,39.0,43.0
TEMP015726,39.0,43.0
TEMP015727,41.0,38.0
TEMP015728,40.0,40.0
TEMP015729,38.0,45.0
TEMP015730,39.0,43.0
TEMP015731,40.0,41.0
TEMP015732,43.0,33.0
TEMP015733,40.0,41.0
TEMP015734,37.0,47.0
TEMP015735,41.0,39.0
TEMP015736,248.0,255.0
TEMP015737,40.0,41.0
TEMP015738,43.0,34.0
TEMP015739,42.0,35.0
TEMP015740,42.0,35.0
TEMP015741,40.0,41.0
TEMP015742,37.0,47.0
TEMP015743,39.0,43.0
TEMP015744,40.0,40.0
TEMP015745,36.0,50.0
TEMP015746,40.0,41.0
TEMP015747,39.0,42.0
TEMP015748,41.0,39.0
TEMP015749,41.0,38.0
TEMP015750,42.0,36.0
TEMP015751,43.0,33.0
TEMP015752,41.0,39.0
TEMP015753,41.0,39.0
TEMP015754,38.0,45.0
TEMP015755,38.0,45.0
TEMP015756,38.0,45.0
TEMP015757,42.0,35.0
TEMP015758,631.0,594.0
TEMP015759,35.0,52.0
TEMP015760,43.0,34.0
TEMP015761,43.0,34.0
TEMP015762,43.0,33.0
TEMP015763,42.0,36.0
TEMP015764,42.0,35.0
TEMP015765,39.0,42.0
TEMP015766,43.0,33.0
TEMP015767,41.0,37.0
TEMP015768,38.0,45.0
TEMP015769,40.0,41.0
TEMP015770,42.0,36.0
TEMP015771,41.0,37.0
TEMP015772,41.0,38.0
TEMP015773,39.0,43.0
TEMP015774,38.0,46.0
TEMP015775,38.0,45.0
TEMP015776,42.0,36.0
TEMP015777,39.0,42.0
TEMP015778,41.0,38.0
TEMP015779,41.0,37.0
TEMP015780,40.0,40.0
TEMP015781,43.0,34.0
TEMP015782,41.0,38.0
TEMP015783,42.0,36.0
TEMP015784,36.0,50.0
TEMP015785,40.0,41.0
TEMP015786,39.0,43.0
TEMP015787,42.0,36.0
TEMP015788,41.0,38.0
TEMP015789,39.0,42.0
TEMP015790,41.0,38.0
TEMP015791,42.0,35.0
TEMP015792,41.0,39.0
TEMP015793,38.0,44.0
TEMP015794,42.0,36.0
TEMP015795,43.0,33.0
TEMP015796,42.0,35.0
TEMP015797,41.0,38.0
TEMP015798,43.0,33.0
TEMP015799,41.0,38.0
TEMP015800,37.0,47.0
TEMP015801,38.0,46.0
TEMP015802,36.0,49.0
TEMP015803,40.0,40.0
TEMP015804,37.0,47.0
TEMP015805,40.0,40.0
TEMP015806,39.0,43.0
TEMP015807,39.0,43.0
TEMP015808,40.0,40.0
TEMP015809,40.0,41.0
TEMP015810,39.0,43.0
TEMP015811,39.0,43.0
TEMP015812,41.0,39.0
TEMP015813,44.0,32.0
TEMP015814,39.0,43.0
TEMP015815,40.0,41.0
TEMP015816,45.0,29.0
TEMP015817,40.0,40.0
TEMP015818,42.0,36.0
TEMP015819,41.0,38.0
TEMP015820,43.0,34.0
TEMP015821,40.0,40.0
TEMP015822,40.0,40.0
TEMP015823,41.0,37.0
TEMP015824,43.0,34.0
TEMP015825,40.0,40.0
TEMP015826,41.0,37.0
TEMP015827,39.0,42.0
TEMP015828,38.0,46.0
TEMP015829,41.0,37.0
TEMP015830,40.0,40.0
TEMP015831,38.0,45.0
TEMP015832,38.0,44.0
TEMP015833,39.0,43.0
TEMP015834,39.0,42.0
TEMP015835,44.0,30.0
TEMP015836,40.0,41.0
TEMP015837,39.0,43.0
TEMP015838,38.0,45.0
TEMP015839,40.0,40.0
TEMP015840,41.0,39.0
TEMP015841,44.0,31.0
TEMP015842,44.0,31.0
TEMP015843,41.0,37.0
TEMP015844,39.0,43.0
TEMP015845,38.0,45.0
TEMP015846,41.0,38.0
TEMP015847,41.0,38.0
TEMP015848,39.0,43.0
TEMP015849,39.0,43.0
TEMP015850,43.0,34.0
TEMP015851,42.0,35.0
TEMP015852,42.0,36.0
TEMP015853,39.0,43.0
TEMP015854,41.0,39.0
TEMP015855,41.0,37.0
TEMP015856,42.0,36.0
TEMP015857,41.0,38.0
TEMP015858,42.0,36.0
TEMP015859,37.0,48.0
TEMP015860,42.0,35.0
TEMP015861,42.0,36.0
TEMP015862,39.0,43.0
TEMP015863,42.0,35.0
TEMP015864,39.0,42.0
TEMP015865,39.0,42.0
TEMP015866,44.0,31.0
TEMP015867,41.0,38.0
TEMP015868,40.0,41.0
TEMP015869,40.0,40.0
TEMP015870,40.0,40.0
TEMP015871,43.0,33.0
TEMP015872,210.0,176.0
TEMP015873,41.0,38.0
TEMP015874,42.0,35.0
TEMP015875,42.0,35.0
TEMP015876,42.0,36.0
TEMP015877,42.0,36.0
TEMP015878,40.0,41.0
TEMP015879,38.0,44.0
TEMP015880,40.0,41.0
TEMP015881,40.0,40.0
TEMP015882,40.0,40.0
TEMP015883,42.0,35.0
TEMP015884,39.0,42.0
TEMP015885,38.0,45.0
TEMP015886,41.0,38.0
TEMP015887,39.0,43.0
TEMP015888,37.0,48.0
TEMP015889,41.0,37.0
TEMP015890,39.0,43.0
TEMP015891,38.0,45.0
TEMP015892,41.0,38.0
TEMP015893,45.0,28.0
TEMP015894,41.0,39.0
TEMP015895,39.0,43.0
TEMP015896,39.0,43.0
TEMP015897,39.0,43.0
TEMP015898,40.0,40.0
TEMP015899,40.0,40.0
TEMP015900,37.0,47.0
TEMP015901,39.0,42.0
TEMP015902,306.0,285.0
TEMP015903,42.0,35.0
TEMP015904,43.0,33.0
TEMP015905,39.0,43.0
TEMP015906,40.0,40.0
TEMP015907,41.0,38.0
TEMP015908,39.0,42.0
TEMP015909,39.0,43.0
TEMP015910,40.0,41.0
TEMP015911,40.0,40.0
TEMP015912,47.0,23.0
TEMP015913,38.0,45.0
TEMP015914,40.0,40.0
TEMP015915,40.0,40.0
TEMP015916,36.0,50.0
TEMP015917,41.0,39.0
TEMP015918,42.0,35.0
TEMP015919,44.0,31.0
TEMP015920,39.0,43.0
TEMP015921,43.0,33.0
TEMP015922,39.0,43.0
TEMP015923,42.0,35.0
TEMP015924,42.0,36.0
TEMP015925,42.0,35.0
TEMP015926,40.0,40.0
TEMP015927,39.0,42.0
TEMP015928,45.0,29.0
TEMP015929,44.0,31.0
TEMP015930,40.0,41.0
TEMP015931,41.0,38.0
TEMP015932,42.0,36.0
TEMP015933,42.0,36.0
TEMP015934,40.0,40.0
TEMP015935,40.0,40.0
TEMP015936,39.0,43.0
TEMP015937,42.0,35.0
TEMP015938,42.0,36.0
TEMP015939,41.0,38.0
TEMP015940,41.0,38.0
TEMP015941,41.0,37.0
TEMP015942,43.0,33.0
TEMP015943,41.0,37.0
TEMP015944,1227.0,1237.0
TEMP015945,41.0,37.0
TEMP015946,38.0,45.0
TEMP015947,42.0,36.0
TEMP015948,40.0,40.0
TEMP015949,44.0,30.0
TEMP015950,41.0,37.0
TEMP015951,42.0,36.0
TEMP015952,38.0,45.0
TEMP015953,42.0,35.0
TEMP015954,39.0,42.0
TEMP015955,40.0,40.0
TEMP015956,45.0,29.0
TEMP015957,40.0,40.0
TEMP015958,41.0,38.0
TEMP015959,40.0,40.0
TEMP015960,44.0,30.0
TEMP015961,45.0,28.0
TEMP015962,40.0,40.0
TEMP015963,39.0,43.0
TEMP015964,40.0,40.0
TEMP015965,42.0,36.0
TEMP015966,41.0,39.0
TEMP015967,40.0,41.0
TEMP015968,41.0,39.0
TEMP015969,42.0,36.0
TEMP015970,39.0,43.0
TEMP015971,41.0,38.0
TEMP015972,39.0,43.0
TEMP015973,43.0,34.0
TEMP015974,42.0,36.0
TEMP015975,39.0,42.0
TEMP015976,40.0,40.0
TEMP015977,39.0,43.0
TEMP015978,39.0,43.0
TEMP015979,39.0,42.0
TEMP015980,40.0,41.0
TEMP015981,42.0,36.0
TEMP015982,40.0,41.0
TEMP015983,45.0,29.0
TEMP015984,40.0,40.0
TEMP015985,39.0,43.0
TEMP015986,38.0,45.0
TEMP015987,42.0,36.0
TEMP015988,43.0,34.0
TEMP015989,40.0,40.0
TEMP015990,42.0,35.0
TEMP015991,40.0,40.0
TEMP015992,39.0,43.0
TEMP015993,38.0,45.0
TEMP015994,40.0,40.0
TEMP015995,40.0,41.0
TEMP015996,39.0,43.0
TEMP015997,44.0,31.0
TEMP015998,44.0,31.0
TEMP015999,39.0,43.0
TEMP016000,41.0,38.0
TEMP016001,41.0,38.0
TEMP016002,40.0,40.0
TEMP016003,42.0,36.0
TEMP016004,38.0,46.0
TEMP016005,39.0,43.0
TEMP016006,41.0,38.0
TEMP016007,40.0,40.0
TEMP016008,40.0,40.0
TEMP016009,39.0,43.0
TEMP016010,39.0,43.0
TEMP016011,42.0,35.0
TEMP016012,43.0,33.0
TEMP016013,40.0,40.0
TEMP016014,40.0,40.0
TEMP016015,40.0,41.0
TEMP016016,42.0,36.0
TEMP016017,40.0,41.0
TEMP016018,41.0,38.0
TEMP016019,40.0,41.0
TEMP016020,42.0,36.0
TEMP016021,38.0,45.0
TEMP016022,37.0,47.0
TEMP016023,40.0,40.0
TEMP016024,40.0,41.0
TEMP016025,37.0,48.0
TEMP016026,43.0,34.0
TEMP016027,43.0,34.0
TEMP016028,45.0,29.0
TEMP016029,42.0,36.0
TEMP016030,43.0,34.0
TEMP016031,41.0,38.0
TEMP016032,43.0,34.0
TEMP016033,39.0,43.0
TEMP016034,39.0,43.0
TEMP016035,38.0,45.0
TEMP016036,43.0,34.0
TEMP016037,40.0,41.0
TEMP016038,42.0,36.0
TEMP016039,41.0,39.0
TEMP016040,38.0,45.0
TEMP016041,40.0,40.0
TEMP016042,40.0,40.0
TEMP016043,41.0,38.0
TEMP016044,35.0,51.0
TEMP016045,41.0,39.0
TEMP016046,41.0,38.0
TEMP016047,39.0,42.0
TEMP016048,44.0,31.0
TEMP016049,39.0,42.0
TEMP016050,41.0,38.0
TEMP016051,40.0,40.0
TEMP016052,43.0,33.0
TEMP016053,40.0,40.0
TEMP016054,42.0,35.0
TEMP016055,39.0,43.0
TEMP016056,42.0,35.0
TEMP016057,38.0,45.0
TEMP016058,38.0,44.0
TEMP016059,42.0,36.0
TEMP016060,38.0,45.0
TEMP016061,44.0,31.0
TEMP016062,37.0,48.0
TEMP016063,37.0,47.0
TEMP016064,42.0,36.0
TEMP016065,41.0,37.0
TEMP016066,38.0,44.0
TEMP016067,38.0,45.0
TEMP016068,37.0,47.0
TEMP016069,41.0,38.0
TEMP016070,42.0,35.0
TEMP016071,41.0,38.0
TEMP016072,40.0,41.0
TEMP016073,37.0,47.0
TEMP016074,40.0,40.0
TEMP016075,37.0,47.0
TEMP016076,38.0,45.0
TEMP016077,41.0,39.0
TEMP016078,41.0,38.0
TEMP016079,42.0,36.0
TEMP016080,40.0,40.0
TEMP016081,44.0,31.0
TEMP016082,43.0,34.0
TEMP016083,42.0,36.0
TEMP016084,39.0,42.0
TEMP016085,40.0,40.0
TEMP016086,43.0,33.0
TEMP016087,44.0,31.0
TEMP016088,38.0,46.0
TEMP016089,39.0,43.0
TEMP016090,40.0,41.0
TEMP016091,41.0,38.0
TEMP016092,39.0,43.0
TEMP016093,40.0,40.0
TEMP016094,40.0,40.0
TEMP016095,39.0,43.0
TEMP016096,38.0,45.0
TEMP016097,41.0,38.0
TEMP016098,40.0,40.0
TEMP016099,40.0,40.0
TEMP016100,40.0,40.0
TEMP016101,42.0,36.0
TEMP016102,43.0,34.0
TEMP016103,39.0,42.0
TEMP016104,39.0,43.0
TEMP016105,39.0,42.0
TEMP016106,41.0,37.0
TEMP016107,40.0,41.0
TEMP016108,39.0,43.0
TEMP016109,42.0,36.0
TEMP016110,42.0,36.0
TEMP016111,44.0,32.0
TEMP016112,39.0,42.0
TEMP016113,41.0,37.0
TEMP016114,38.0,45.0
TEMP016115,42.0,36.0
TEMP016116,41.0,37.0
TEMP016117,39.0,42.0
TEMP016118,40.0,41.0
TEMP016119,40.0,41.0
TEMP016120,39.0,42.0
TEMP016121,37.0,48.0
TEMP016122,38.0,45.0
TEMP016123,42.0,35.0
TEMP016124,42.0,36.0
TEMP016125,37.0,48.0
TEMP016126,39.0,43.0
TEMP016127,37.0,47.0
TEMP016128,35.0,51.0
TEMP016129,43.0,33.0
TEMP016130,39.0,43.0
TEMP016131,40.0,40.0
TEMP016132,43.0,34.0
TEMP016133,41.0,38.0
TEMP016134,37.0,47.0
TEMP016135,40.0,40.0
TEMP016136,36.0,50.0
TEMP016137,36.0,50.0
TEMP016138,36.0,49.0
TEMP016139,42.0,36.0
TEMP016140,44.0,31.0
TEMP016141,40.0,41.0
TEMP016142,43.0,33.0
TEMP016143,39.0,43.0
TEMP016144,40.0,40.0
TEMP016145,41.0,39.0
TEMP016146,40.0,41.0
TEMP016147,40.0,40.0
TEMP016148,42.0,36.0
TEMP016149,44.0,32.0
TEMP016150,37.0,47.0
TEMP016151,44.0,32.0
TEMP016152,39.0,42.0
TEMP016153,41.0,39.0
TEMP016154,39.0,43.0
TEMP016155,37.0,47.0
TEMP016156,39.0,42.0
TEMP016157,41.0,37.0
TEMP016158,40.0,40.0
TEMP016159,37.0,47.0
TEMP016160,44.0,31.0
TEMP016161,38.0,44.0
TEMP016162,44.0,32.0
TEMP016163,41.0,38.0
TEMP016164,41.0,38.0
TEMP016165,41.0,38.0
TEMP016166,41.0,39.0
TEMP016167,40.0,41.0
TEMP016168,41.0,38.0
TEMP016169,42.0,35.0
TEMP016170,40.0,41.0
TEMP016171,39.0,43.0
TEMP016172,38.0,46.0
TEMP016173,38.0,45.0
TEMP016174,39.0,42.0
TEMP016175,39.0,42.0
TEMP016176,40.0,40.0
TEMP016177,38.0,45.0
TEMP016178,39.0,43.0
TEMP016179,40.0,41.0
TEMP016180,38.0,45.0
TEMP016181,41.0,38.0
TEMP016182,41.0,38.0
TEMP016183,41.0,38.0
TEMP016184,43.0,33.0
TEMP016185,38.0,45.0
TEMP016186,39.0,43.0
TEMP016187,41.0,38.0
TEMP016188,42.0,36.0
TEMP016189,33.0,56.0
TEMP016190,40.0,40.0
TEMP016191,44.0,32.0
TEMP016192,41.0,38.0
TEMP016193,40.0,41.0
TEMP016194,39.0,43.0
TEMP016195,40.0,40.0
TEMP016196,41.0,38.0
TEMP016197,43.0,33.0
TEMP016198,40.0,40.0
TEMP016199,41.0,38.0
TEMP016200,39.0,43.0
TEMP016201,41.0,37.0
TEMP016202,39.0,42.0
TEMP016203,40.0,40.0
TEMP016204,40.0,41.0
TEMP016205,40.0,40.0
TEMP016206,41.0,39.0
TEMP016207,39.0,43.0
TEMP016208,40.0,40.0
TEMP016209,44.0,31.0
TEMP016210,39.0,42.0
TEMP016211,38.0,45.0
TEMP016212,43.0,34.0
TEMP016213,39.0,42.0
TEMP016214,43.0,34.0
TEMP016215,41.0,39.0
TEMP016216,44.0,32.0
TEMP016217,41.0,38.0
TEMP016218,41.0,37.0
TEMP016219,41.0,37.0
TEMP016220,44.0,30.0
TEMP016221,43.0,33.0
TEMP016222,41.0,38.0
TEMP016223,37.0,47.0
TEMP016224,39.0,43.0
TEMP016225,40.0,40.0
TEMP016226,36.0,49.0
TEMP016227,37.0,48.0
TEMP016228,40.0,40.0
TEMP016229,39.0,43.0
TEMP016230,43.0,34.0
TEMP016231,42.0,36.0
TEMP016232,40.0,40.0
TEMP016233,41.0,39.0
TEMP016234,38.0,46.0
TEMP016235,40.0,40.0
TEMP016236,40.0,41.0
TEMP016237,42.0,36.0
TEMP016238,41.0,37.0
TEMP016239,40.0,40.0
TEMP016240,42.0,35.0
TEMP016241,40.0,41.0
TEMP016242,38.0,45.0
TEMP016243,41.0,38.0
TEMP016244,42.0,35.0
TEMP016245,42.0,35.0
TEMP016246,39.0,42.0
TEMP016247,42.0,35.0
TEMP016248,41.0,38.0
TEMP016249,42.0,35.0
TEMP016250,39.0,43.0
TEMP016251,42.0,36.0
TEMP016252,43.0,34.0
TEMP016253,42.0,35.0
TEMP016254,42.0,36.0
TEMP016255,41.0,38.0
TEMP016256,44.0,31.0
TEMP016257,44.0,31.0
TEMP016258,39.0,42.0
TEMP016259,42.0,35.0
TEMP016260,44.0,30.0
TEMP016261,40.0,41.0
TEMP016262,37.0,48.0
TEMP016263,41.0,39.0
TEMP016264,39.0,42.0
TEMP016265,41.0,37.0
TEMP016266,39.0,42.0
TEMP016267,40.0,40.0
TEMP016268,38.0,45.0
TEMP016269,39.0,43.0
TEMP016270,39.0,42.0
TEMP016271,40.0,40.0
TEMP016272,40.0,41.0
TEMP016273,38.0,45.0
TEMP016274,41.0,37.0
TEMP016275,37.0,48.0
TEMP016276,41.0,39.0
TEMP016277,39.0,42.0
TEMP016278,43.0,34.0
TEMP016279,38.0,44.0
TEMP016280,42.0,36.0
TEMP016281,41.0,38.0
TEMP016282,42.0,36.0
TEMP016283,36.0,49.0
TEMP016284,36.0,50.0
TEMP016285,42.0,36.0
TEMP016286,35.0,52.0
TEMP016287,42.0,36.0
TEMP016288,41.0,38.0
TEMP016289,40.0,40.0
TEMP016290,43.0,34.0
TEMP016291,42.0,36.0
TEMP016292,38.0,45.0
TEMP016293,43.0,34.0
TEMP016294,40.0,41.0
TEMP016295,41.0,38.0
TEMP016296,40.0,41.0
TEMP016297,40.0,40.0
TEMP016298,45.0,29.0
TEMP016299,40.0,41.0
TEMP016300,41.0,38.0
TEMP016301,41.0,37.0
TEMP016302,41.0,38.0
TEMP016303,41.0,38.0
TEMP016304,41.0,38.0
TEMP016305,40.0,41.0
TEMP016306,43.0,33.0
TEMP016307,41.0,37.0
TEMP016308,42.0,36.0
TEMP016309,41.0,38.0
TEMP016310,39.0,43.0
TEMP016311,40.0,40.0
TEMP016312,39.0,42.0
TEMP016313,44.0,31.0
TEMP016314,38.0,45.0
TEMP016315,40.0,41.0
TEMP016316,38.0,45.0
TEMP016317,41.0,38.0
TEMP016318,43.0,33.0
TEMP016319,42.0,36.0
TEMP016320,41.0,38.0
TEMP016321,38.0,45.0
TEMP016322,41.0,38.0
TEMP016323,42.0,35.0
TEMP016324,41.0,38.0
TEMP016325,40.0,40.0
TEMP016326,40.0,40.0
TEMP016327,41.0,39.0
TEMP016328,40.0,40.0
TEMP016329,38.0,45.0
TEMP016330,39.0,42.0
TEMP016331,41.0,38.0
TEMP016332,39.0,43.0
TEMP016333,42.0,35.0
TEMP016334,40.0,41.0
TEMP016335,43.0,34.0
TEMP016336,40.0,41.0
TEMP016337,41.0,39.0
TEMP016338,38.0,44.0
TEMP016339,39.0,43.0
TEMP016340,40.0,40.0
TEMP016341,37.0,48.0
TEMP016342,40.0,41.0
TEMP016343,40.0,40.0
TEMP016344,39.0,42.0
TEMP016345,42.0,35.0
TEMP016346,44.0,31.0
TEMP016347,41.0,38.0
TEMP016348,44.0,31.0
TEMP016349,39.0,43.0
TEMP016350,39.0,43.0
TEMP016351,40.0,40.0
TEMP016352,42.0,36.0
TEMP016353,43.0,34.0
TEMP016354,42.0,36.0
TEMP016355,40.0,40.0
TEMP016356,38.0,45.0
TEMP016357,39.0,43.0
TEMP016358,40.0,40.0
TEMP016359,39.0,43.0
TEMP016360,41.0,38.0
TEMP016361,41.0,39.0
TEMP016362,42.0,36.0
TEMP016363,10.0,7.0
TEMP016364,10.0,7.0
TEMP016365,9.0,9.0
TEMP016366,10.0,8.0
TEMP016367,10.0,8.0
TEMP016368,8.0,12.0
TEMP016369,9.0,9.0
TEMP016370,9.0,10.0
TEMP016371,9.0,9.0
TEMP016372,12.0,3.0
TEMP016373,9.0,9.0
TEMP016374,10.0,7.0
TEMP016375,9.0,10.0
TEMP016376,8.0,11.0
TEMP016377,10.0,7.0
TEMP016378,9.0,10.0
TEMP016379,10.0,8.0
TEMP016380,8.0,11.0
TEMP016381,9.0,9.0
TEMP016382,11.0,6.0
TEMP016383,9.0,9.0
TEMP016384,9.0,10.0
TEMP016385,9.0,9.0
TEMP016386,9.0,9.0
TEMP016387,10.0,7.0
TEMP016388,9.0,10.0
TEMP016389,12.0,3.0
TEMP016390,9.0,10.0
TEMP016391,9.0,9.0
TEMP016392,9.0,9.0
TEMP016393,10.0,7.0
TEMP016394,8.0,12.0
TEMP016395,10.0,7.0
TEMP016396,10.0,7.0
TEMP016397,8.0,12.0
TEMP016398,8.0,12.0
TEMP016399,9.0,9.0
TEMP016400,10.0,7.0
TEMP016401,10.0,7.0
TEMP016402,8.0,11.0
TEMP016403,10.0,8.0
TEMP016404,11.0,5.0
TEMP016405,9.0,9.0
TEMP016406,9.0,9.0
TEMP016407,9.0,9.0
TEMP016408,10.0,7.0
TEMP016409,9.0,9.0
TEMP016410,9.0,9.0
TEMP016411,7.0,14.0
TEMP016412,10.0,8.0
TEMP016413,10.0,8.0
TEMP016414,8.0,13.0
TEMP016415,10.0,8.0
TEMP016416,7.0,15.0
TEMP016417,9.0,9.0
TEMP016418,10.0,8.0
TEMP016419,8.0,11.0
TEMP016420,10.0,8.0
TEMP016421,10.0,7.0
TEMP016422,10.0,8.0
TEMP016423,10.0,8.0
TEMP016424,9.0,10.0
TEMP016425,9.0,10.0
TEMP016426,8.0,12.0
TEMP016427,8.0,11.0
TEMP016428,10.0,8.0
TEMP016429,9.0,10.0
TEMP016430,9.0,10.0
TEMP016431,9.0,9.0
TEMP016432,11.0,6.0
TEMP016433,11.0,5.0
TEMP016434,10.0,7.0
TEMP016435,9.0,10.0
TEMP016436,8.0,13.0
TEMP016437,7.0,15.0
TEMP016438,9.0,10.0
TEMP016439,10.0,7.0
TEMP016440,9.0,9.0
TEMP016441,7.0,14.0
TEMP016442,9.0,9.0
TEMP016443,8.0,11.0
TEMP016444,10.0,7.0
TEMP016445,9.0,9.0
TEMP016446,11.0,5.0
TEMP016447,11.0,5.0
TEMP016448,10.0,8.0
TEMP016449,9.0,10.0
TEMP016450,9.0,10.0
TEMP016451,9.0,10.0
TEMP016452,8.0,11.0
TEMP016453,10.0,7.0
TEMP016454,9.0,9.0
TEMP016455,10.0,7.0
TEMP016456,9.0,10.0
TEMP016457,10.0,7.0
TEMP016458,8.0,12.0
TEMP016459,8.0,12.0
TEMP016460,9.0,10.0
TEMP016461,9.0,10.0
TEMP016462,11.0,6.0
TEMP016463,8.0,12.0
TEMP016464,8.0,12.0
TEMP016465,10.0,7.0
TEMP016466,9.0,9.0
TEMP016467,9.0,9.0
TEMP016468,11.0,5.0
