person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,Gender,NumberOfBoys,NumberOfGirls,NumberOfPupils,SchoolCapacity,StatutoryHighAge,StatutoryLowAge,is_residence
6210,male,18,household,0 >=1 1 0,E00062367,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6211,male,18,household,0 >=1 2 0,E00062368,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6212,male,18,household,0 >=1 2 0,E00062368,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6213,male,18,household,0 >=1 2 0,E00062368,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6214,male,18,household,0 >=1 1 0,E00062369,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6215,male,18,household,0 >=1 1 0,E00062370,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6216,male,18,household,0 >=1 1 0,E00062371,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6217,male,18,household,0 >=1 2 0,E00062372,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6218,male,18,household,0 >=1 2 0,E00062373,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6219,male,18,household,0 >=1 1 0,E00062374,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6220,male,18,household,0 >=1 2 0,E00062375,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6221,male,18,household,0 >=1 1 0,E00062376,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6222,male,18,household,0 >=1 1 0,E00062376,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6223,male,18,household,0 >=1 2 0,E00062377,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6224,male,18,household,0 >=1 2 0,E00062378,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6225,male,18,household,0 >=1 2 0,E00104959,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6226,male,18,household,0 >=1 2 0,E00104960,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6227,male,18,household,0 >=1 2 0,E00104961,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6228,male,18,household,0 >=1 1 0,E00104961,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6229,male,18,household,0 >=0 0 0,E00104961,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6230,male,18,household,0 >=1 2 0,E00104962,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6231,male,18,household,0 >=1 2 0,E00104963,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6232,male,18,household,0 >=1 2 0,E00104963,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6233,male,18,household,0 >=1 2 0,E00104963,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6234,male,18,household,0 >=1 2 0,E00104966,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6235,male,18,household,0 >=1 1 0,E00105048,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6236,male,18,household,0 >=0 0 0,E00105048,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6237,male,18,household,0 >=0 0 0,E00105048,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6238,male,18,household,0 >=0 0 0,E00105048,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6239,male,18,household,0 >=1 1 0,E00105048,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6240,male,18,household,0 >=0 0 0,E00105049,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6241,male,18,household,0 >=0 0 0,E00105049,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6242,male,18,household,0 >=0 0 0,E00105049,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6243,male,18,household,0 >=0 0 0,E00105049,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6244,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6245,male,18,household,0 >=0 0 0,E00105050,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6246,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6247,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6248,male,18,household,0 >=0 0 0,E00105050,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6249,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6250,male,18,household,0 >=0 0 0,E00105050,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6251,male,18,household,0 >=0 0 0,E00105050,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6252,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6253,male,18,household,0 >=0 0 0,E00105050,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6254,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6255,male,18,household,0 >=0 0 0,E00105050,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6256,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6257,male,18,household,0 >=0 0 0,E00105050,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6258,male,18,household,0 >=0 0 0,E00105050,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6259,male,18,household,0 >=0 0 0,E00105050,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6260,male,18,household,0 >=0 0 0,E00105050,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6261,male,18,household,0 >=0 0 0,E00105050,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6262,male,18,household,0 >=0 0 0,E00105050,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6263,male,18,household,0 >=0 0 0,E00105050,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6264,male,18,household,0 >=0 0 0,E00105050,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6265,male,18,household,0 >=0 0 0,E00105051,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6266,male,18,household,0 >=0 0 0,E00105051,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6267,male,18,household,0 >=0 0 0,E00105051,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6268,male,18,household,0 >=0 0 0,E00105051,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6269,male,18,household,0 >=0 0 0,E00105051,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6270,male,18,household,0 >=0 0 0,E00105051,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6271,male,18,household,0 >=0 0 0,E00105051,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6272,male,18,household,0 >=0 0 0,E00105051,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6273,male,18,household,0 >=0 0 0,E00105051,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6275,male,18,household,0 >=0 0 0,E00105051,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6276,male,18,household,0 >=0 0 0,E00105051,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6278,male,18,household,0 >=0 0 0,E00105051,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6279,male,18,household,0 >=0 0 0,E00105051,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6280,male,18,household,0 >=0 0 0,E00105051,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6281,male,18,household,0 >=0 0 0,E00105051,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6282,male,18,household,0 >=0 0 0,E00105051,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6284,male,18,household,0 >=0 0 0,E00105051,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6285,male,18,household,0 >=0 0 0,E00105051,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6287,male,18,household,0 >=0 0 0,E00105051,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6289,male,18,household,0 >=0 0 0,E00105053,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6290,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6291,male,18,household,0 >=0 0 0,E00105053,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6292,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6293,male,18,household,0 >=0 0 0,E00105053,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6294,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6295,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6296,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6297,male,18,household,0 >=0 0 0,E00105053,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6298,male,18,household,0 >=0 0 0,E00105053,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6299,male,18,household,0 >=0 0 0,E00105053,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6300,male,18,household,0 >=0 0 0,E00105053,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6301,male,18,household,0 >=0 0 0,E00105053,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6302,male,18,household,0 >=0 0 0,E00105053,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6303,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6304,male,18,household,0 >=0 0 0,E00105053,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6305,male,18,household,0 >=0 0 0,E00105053,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6306,male,18,household,0 >=0 0 0,E00105053,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6307,male,18,household,0 >=0 0 0,E00105054,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6308,male,18,household,0 >=0 0 0,E00105054,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6309,male,18,household,0 >=0 0 0,E00105054,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6311,male,18,boarding_school,,E00105055,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6312,male,18,household,0 >=0 0 0,E00105055,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6313,male,18,household,0 >=0 0 0,E00105055,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6314,male,18,household,0 >=0 0 0,E00105055,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6315,male,18,household,0 >=0 0 0,E00105055,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6316,male,18,household,0 >=0 0 0,E00105055,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6317,male,18,household,0 >=0 0 0,E00105055,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6318,male,18,household,0 >=0 0 0,E00105055,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6319,male,18,household,0 >=0 0 0,E00105055,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6320,male,18,household,0 >=0 0 0,E00105055,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6322,male,18,household,0 >=0 0 0,E00105055,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6323,male,18,household,0 >=0 0 0,E00105055,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6324,male,18,household,0 >=0 0 0,E00105055,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6325,male,18,household,0 >=0 0 0,E00105056,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6326,male,18,household,0 >=0 0 0,E00105056,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6327,male,18,household,0 >=0 0 0,E00105056,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6328,male,18,household,0 >=0 0 0,E00105056,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6329,male,18,household,0 >=0 0 0,E00105056,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6330,male,18,household,0 >=0 0 0,E00105056,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6331,male,18,household,0 >=0 0 0,E00105056,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6332,male,18,household,0 >=1 2 0,E00105058,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6333,male,18,household,0 >=1 1 0,E00105058,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6334,male,18,household,0 >=1 2 0,E00105059,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6335,male,18,household,0 >=0 0 0,E00105061,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6336,male,18,household,0 >=0 0 0,E00105061,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6337,male,18,household,0 >=0 0 0,E00105077,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6338,male,18,household,0 >=0 0 0,E00105077,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6339,male,18,household,0 >=0 0 0,E00105077,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6340,male,18,household,0 >=0 0 0,E00105077,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6341,male,18,household,0 >=0 0 0,E00105077,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6342,male,18,household,0 >=0 0 0,E00105077,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6343,male,18,household,0 >=0 0 0,E00105077,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6344,male,18,household,0 >=0 0 0,E00105078,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6345,male,18,household,0 >=0 0 0,E00105078,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6346,male,18,household,0 >=0 0 0,E00105078,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6347,male,18,household,0 >=0 0 0,E00105078,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6348,male,18,household,0 >=0 0 0,E00105079,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6349,male,18,household,0 >=0 0 0,E00105079,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6350,male,18,household,0 >=0 0 0,E00105079,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6351,male,18,household,0 >=0 0 0,E00105079,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6371,male,18,household,0 >=1 2 0,E00105080,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6382,male,18,household,>=2 >=0 2 0,E00105080,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6386,male,18,household,0 >=0 0 0,E00105080,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6409,male,18,household,0 >=1 2 0,E00105080,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6436,male,18,household,0 >=0 0 0,E00105080,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6450,male,18,household,0 >=0 0 0,E00105080,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6503,male,18,household,>=2 >=0 2 0,E00105080,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6692,male,18,household,0 >=0 0 0,E00105080,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6738,male,18,household,0 >=1 2 0,E00105080,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6827,male,18,household,0 >=0 0 0,E00105101,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6828,male,18,household,0 >=0 0 0,E00105101,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6829,male,18,household,0 >=0 0 0,E00105101,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6830,male,18,household,0 >=0 0 0,E00105101,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6831,male,18,household,0 >=0 0 0,E00105101,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6832,male,18,household,0 >=0 0 0,E00105102,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6833,male,18,household,0 >=0 0 0,E00105104,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6834,male,18,household,0 >=0 0 0,E00105104,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
